Pincode,Area,S/C Code,S/C Description,Region,State Code,State Description,ZONE
584167,SND,SND,SINDHNUR,SOUTH2,KN,KARNATAKA,5
584170,RCR,RCR,RAICHUR,SOUTH2,KN,KARNATAKA,5
584202,RCR,RCR,RAICHUR,SOUTH2,KN,KARNATAKA,5
585101,GUL,GUL,KALABURAGI,SOUTH1,KN,KARNATAKA,5
585102,GUL,GUL,KALABURAGI,SOUTH1,KN,KARNATAKA,5
585103,GUL,GUL,KALABURAGI,SOUTH1,KN,KARNATAKA,5
585104,GUL,GUL,KALABURAGI,SOUTH1,KN,KARNATAKA,5
585105,GUL,GUL,KALABURAGI,SOUTH1,KN,KARNATAKA,5
585201,YDR,YDR,YADGIR,SOUTH2,KN,KARNATAKA,5
585202,YDR,YDR,YADGIR,SOUTH2,KN,KARNATAKA,5
585221,YDR,YDR,YADGIR,SOUTH2,KN,KARNATAKA,5
585222,SDF,SDF,SEDAM REACH,SOUTH1,KN,KARNATAKA,5
585223,SHU,SHU,SHAHPUR,SOUTH2,KN,KARNATAKA,5
585225,WDF,WDF,WADI REACH,SOUTH1,KN,KARNATAKA,5
585287,SHU,SHU,SHAHPUR,SOUTH2,KN,KARNATAKA,5
585327,BSV,BSV,BASAVKALYAN REACH,SOUTH1,KN,KARNATAKA,5
585330,HUF,HUF,HUMNABAD REACH,SOUTH1,KN,KARNATAKA,5
585401,BID,BID,BIDAR,SOUTH1,KN,KARNATAKA,5
585402,BID,BID,BIDAR,SOUTH1,KN,KARNATAKA,5
585403,BID,BID,BIDAR,SOUTH1,KN,KARNATAKA,5
586101,BIJ,BIJ,VIJAYAPURA,SOUTH2,KN,KARNATAKA,5
586102,BIJ,BIJ,VIJAYAPURA,SOUTH2,KN,KARNATAKA,5
586103,BIJ,BIJ,VIJAYAPURA,SOUTH2,KN,KARNATAKA,5
586104,BIJ,BIJ,VIJAYAPURA,SOUTH2,KN,KARNATAKA,5
586105,BIJ,BIJ,VIJAYAPURA,SOUTH2,KN,KARNATAKA,5
586106,BIJ,BIJ,VIJAYAPURA,SOUTH2,KN,KARNATAKA,5
586107,BIJ,BIJ,VIJAYAPURA,SOUTH2,KN,KARNATAKA,5
586108,BIJ,BIJ,VIJAYAPURA,SOUTH2,KN,KARNATAKA,5
586109,BIJ,BIJ,VIJAYAPURA,SOUTH2,KN,KARNATAKA,5
586128,SDG,SDG,SINDAGI,SOUTH2,KN,KARNATAKA,5
586130,BIJ,BIJ,VIJAYAPURA,SOUTH2,KN,KARNATAKA,5
586202,SDG,SDG,SINDAGI,SOUTH2,KN,KARNATAKA,5
586209,IDN,IDN,INDI,SOUTH2,KN,KARNATAKA,5
586212,MBQ,MBQ,MUDDEBIHAL,SOUTH2,KN,KARNATAKA,5
587101,BAG,BAG,BAGALKOT,SOUTH2,KN,KARNATAKA,5
587102,BAG,BAG,BAGALKOT,SOUTH2,KN,KARNATAKA,5
587103,BAG,BAG,BAGALKOT,SOUTH2,KN,KARNATAKA,5
587104,BAG,BAG,BAGALKOT,SOUTH2,KN,KARNATAKA,5
587111,BIL,BIL,BILLGI,SOUTH2,KN,KARNATAKA,5
587113,MUH,MUH,MUDHOL,SOUTH2,KN,KARNATAKA,5
587114,BDM,BDM,BADAMI,SOUTH2,KN,KARNATAKA,5
587116,BIL,BIL,BILLGI,SOUTH2,KN,KARNATAKA,5
587118,IKL,IKL,ILKAL,SOUTH2,KN,KARNATAKA,5
587119,JAM,JAM,JAMKHANDI,SOUTH2,KN,KARNATAKA,5
587122,MUH,MUH,MUDHOL,SOUTH2,KN,KARNATAKA,5
587124,IKL,IKL,ILKAL,SOUTH2,KN,KARNATAKA,5
587125,IKL,IKL,ILKAL,SOUTH2,KN,KARNATAKA,5
587154,IKL,IKL,ILKAL,SOUTH2,KN,KARNATAKA,5
587201,BDM,BDM,BADAMI,SOUTH2,KN,KARNATAKA,5
587203,BDM,BDM,BADAMI,SOUTH2,KN,KARNATAKA,5
587204,BAG,BAG,BAGALKOT,SOUTH2,KN,KARNATAKA,5
587205,BDM,BDM,BADAMI,SOUTH2,KN,KARNATAKA,5
587301,JAM,JAM,JAMKHANDI,SOUTH2,KN,KARNATAKA,5
587311,BNT,BNT,BANAHATTI,SOUTH2,KN,KARNATAKA,5
587312,BNT,BNT,BANAHATTI,SOUTH2,KN,KARNATAKA,5
587313,MUH,MUH,MUDHOL,SOUTH2,KN,KARNATAKA,5
587314,BNT,BNT,BANAHATTI,SOUTH2,KN,KARNATAKA,5
587315,BNT,BNT,BANAHATTI,SOUTH2,KN,KARNATAKA,5
587316,BNT,BNT,BANAHATTI,SOUTH2,KN,KARNATAKA,5
590001,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590002,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590003,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590004,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590005,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590006,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590007,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590008,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590009,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590010,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590011,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590012,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590013,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590014,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590015,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590016,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590017,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590018,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590019,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
590543,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
591102,BLG,BLG,BAILHONGAL,SOUTH2,KN,KARNATAKA,5
591104,BLG,BLG,BAILHONGAL,SOUTH2,KN,KARNATAKA,5
591107,GKK,GKK,GOKAK,SOUTH2,KN,KARNATAKA,5
591108,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
591112,BLG,BLG,BAILHONGAL,SOUTH2,KN,KARNATAKA,5
591113,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
591115,BLG,BLG,BAILHONGAL,SOUTH2,KN,KARNATAKA,5
591118,BLG,BLG,BAILHONGAL,SOUTH2,KN,KARNATAKA,5
591121,BLG,BLG,BAILHONGAL,SOUTH2,KN,KARNATAKA,5
591124,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
591125,BLG,BLG,BAILHONGAL,SOUTH2,KN,KARNATAKA,5
591126,BLG,BLG,BAILHONGAL,SOUTH2,KN,KARNATAKA,5
591153,BLG,BLG,BAILHONGAL,SOUTH2,KN,KARNATAKA,5
591181,IXG,IXG,BELAGAVI,SOUTH2,KN,KARNATAKA,5
591201,CKD,CKD,CHIKKODI,SOUTH2,KN,KARNATAKA,5
591211,NIP,NIP,NIPANI,SOUTH2,KN,KARNATAKA,5
591212,ATN,ATN,ATHANI,SOUTH2,KN,KARNATAKA,5
591214,NIP,NIP,NIPANI,SOUTH2,KN,KARNATAKA,5
591218,GKK,GKK,GOKAK,SOUTH2,KN,KARNATAKA,5
591219,NIP,NIP,NIPANI,SOUTH2,KN,KARNATAKA,5
591220,BNT,BNT,BANAHATTI,SOUTH2,KN,KARNATAKA,5
591224,GKK,GKK,GOKAK,SOUTH2,KN,KARNATAKA,5
591227,GKK,GKK,GOKAK,SOUTH2,KN,KARNATAKA,5
591229,NIP,NIP,NIPANI,SOUTH2,KN,KARNATAKA,5
591230,ATN,ATN,ATHANI,SOUTH2,KN,KARNATAKA,5
591232,ATN,ATN,ATHANI,SOUTH2,KN,KARNATAKA,5
591233,GKK,GKK,GOKAK,SOUTH2,KN,KARNATAKA,5
591237,NIP,NIP,NIPANI,SOUTH2,KN,KARNATAKA,5
591239,CKD,CKD,CHIKKODI,SOUTH2,KN,KARNATAKA,5
591241,NIP,NIP,NIPANI,SOUTH2,KN,KARNATAKA,5
591242,CKD,CKD,CHIKKODI,SOUTH2,KN,KARNATAKA,5
591244,CKD,CKD,CHIKKODI,SOUTH2,KN,KARNATAKA,5
591247,CKD,CKD,CHIKKODI,SOUTH2,KN,KARNATAKA,5
591263,NIP,NIP,NIPANI,SOUTH2,KN,KARNATAKA,5
591304,ATN,ATN,ATHANI,SOUTH2,KN,KARNATAKA,5
591306,GKK,GKK,GOKAK,SOUTH2,KN,KARNATAKA,5
591307,GKK,GKK,GOKAK,SOUTH2,KN,KARNATAKA,5
591308,GKK,GKK,GOKAK,SOUTH2,KN,KARNATAKA,5
591312,GKK,GKK,GOKAK,SOUTH2,KN,KARNATAKA,5
591344,GKK,GKK,GOKAK,SOUTH2,KN,KARNATAKA,5
599991,HYD,HIC,HYD ICICI,SOUTH1,TL,TELANGANA,5
600001,MAA,PAR,PARRYS,SOUTH1,TN,TAMILNADU,5
600002,MAA,EGM,EGMORE,SOUTH1,TN,TAMILNADU,5
600003,MAA,PAR,PARRYS,SOUTH1,TN,TAMILNADU,5
600004,MAA,ALW,ALWARPET,SOUTH1,TN,TAMILNADU,5
600005,MAA,EGM,EGMORE,SOUTH1,TN,TAMILNADU,5
600006,MAA,EGM,EGMORE,SOUTH1,TN,TAMILNADU,5
600007,MAA,PWK,PURASAWALKAM,SOUTH1,TN,TAMILNADU,5
600008,MAA,MPC,MPC SERVICE CENTRE,SOUTH1,TN,TAMILNADU,5
600009,MAA,PAR,PARRYS,SOUTH1,TN,TAMILNADU,5
600010,MAA,STR,LAKE AREA NUNGAMBAKKAM,SOUTH1,TN,TAMILNADU,5
600011,MAA,PBR,PERAMBUR,SOUTH1,TN,TAMILNADU,5
600012,MAA,KLY,KELLYS,SOUTH1,TN,TAMILNADU,5
600013,MAA,PAR,PARRYS,SOUTH1,TN,TAMILNADU,5
600014,MAA,WRC,WHITES ROAD,SOUTH1,TN,TAMILNADU,5
600015,MAA,NDM,NANDANAM,SOUTH1,TN,TAMILNADU,5
600016,MAA,GND,GUINDY,SOUTH1,TN,TAMILNADU,5
600017,MAA,TNR,TNAGAR SERVICE CENTRE,SOUTH1,TN,TAMILNADU,5
600018,MAA,ALW,ALWARPET,SOUTH1,TN,TAMILNADU,5
600019,MAA,MLI,MANALI SERVICE CENTRE,SOUTH1,TN,TAMILNADU,5
600020,MAA,AYR,ADYAR,SOUTH1,TN,TAMILNADU,5
600021,MAA,PAR,PARRYS,SOUTH1,TN,TAMILNADU,5
600022,MAA,GND,GUINDY,SOUTH1,TN,TAMILNADU,5
600023,MAA,KLY,KELLYS,SOUTH1,TN,TAMILNADU,5
600024,MAA,VPL,VADAPALANI,SOUTH1,TN,TAMILNADU,5
600025,MAA,NDM,NANDANAM,SOUTH1,TN,TAMILNADU,5
600026,MAA,VPL,VADAPALANI,SOUTH1,TN,TAMILNADU,5
600027,MAA,GND,GUINDY,SOUTH1,TN,TAMILNADU,5
600028,MAA,ALW,ALWARPET,SOUTH1,TN,TAMILNADU,5
600029,MAA,STR,LAKE AREA NUNGAMBAKKAM,SOUTH1,TN,TAMILNADU,5
600030,MAA,STR,LAKE AREA NUNGAMBAKKAM,SOUTH1,TN,TAMILNADU,5
600031,MAA,STR,LAKE AREA NUNGAMBAKKAM,SOUTH1,TN,TAMILNADU,5
600032,MAA,GND,GUINDY,SOUTH1,TN,TAMILNADU,5
600033,MAA,TNR,TNAGAR SERVICE CENTRE,SOUTH1,TN,TAMILNADU,5
600034,MAA,STR,LAKE AREA NUNGAMBAKKAM,SOUTH1,TN,TAMILNADU,5
600035,MAA,NDM,NANDANAM,SOUTH1,TN,TAMILNADU,5
600036,MAA,AYR,ADYAR,SOUTH1,TN,TAMILNADU,5
600037,MAA,ANR,ANNA NAGAR,SOUTH1,TN,TAMILNADU,5
